Filename: lbcmaAtra.001
Emin,Emax,Jo,IJ: 0.5000     1.0000E+0410000    1
L,Iono,Io,B1,BO:  4.60       34   80 0.393     3.185E-03
Idate,UT,time,delt: 86079      0.0  0.00     1.000E+05
Knum1-4,Ko:   5  20  90  20 135
Ne(Iono,Itop,Iono+Ip): 6.584E+04  21.2     6.584E+04
F107,F107A,MLAT,MLONG:  150.      150.      60.4      0.00    
Iono1: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
Iono2: STL,GLAT,GLONG,SZA:  0.00      60.4      0.00      120.    
AP vector:  17.0      3.00      3.00      5.00      5.00      4.50      8.00    
Photoelectrons allowed in Iono1,Iono2: No  No 
Primary electron beam(E,Mu): No primary beam     , No Mu function
 Plasmaspheric transparencies and I-P bnd fluxes
  KE(eV)      Trans       P1 +       P1 -       P2 +       P2 -
  5.7930000000E+03  1.6238503709E+00  4.8605060300E+03  7.8978084858E+03  7.8927345197E+03  4.8660086643E+03
  5.7940000000E+03  1.6238665059E+00  4.8563972563E+03  7.8912100200E+03  7.8861408438E+03  4.8618946738E+03
  5.7950000000E+03  1.6238826359E+00  4.8522918414E+03  7.8846168562E+03  7.8795524655E+03  4.8577840469E+03
  5.7960000000E+03  1.6238987600E+00  4.8481897824E+03  7.8780289857E+03  7.8729693760E+03  4.8536767807E+03
  5.7970000000E+03  1.6239148706E+00  4.8440911447E+03  7.8714464773E+03  7.8663916443E+03  4.8495729408E+03
  5.7980000000E+03  1.6239309572E+00  4.8399958482E+03  7.8648691527E+03  7.8598190907E+03  4.8454724469E+03
  5.7990000000E+03  1.6239495380E+00  4.8359049298E+03  7.8583108470E+03  7.8532655766E+03  4.8413763387E+03
  5.8000000000E+03  1.6239656599E+00  4.8318161895E+03  7.8517440739E+03  7.8467035669E+03  4.8372824106E+03
  5.8010000000E+03  1.6239818040E+00  4.8277306142E+03  7.8451824206E+03  7.8401466721E+03  4.8331916529E+03
  5.8020000000E+03  1.6239979655E+00  4.8236484320E+03  7.8386262345E+03  7.8335952400E+03  4.8291042930E+03
  5.8030000000E+03  1.6240140509E+00  4.8195696676E+03  7.8320751041E+03  7.8270488597E+03  4.8250203554E+03
  5.8040000000E+03  1.6240301935E+00  4.8154942695E+03  7.8255295891E+03  7.8205080902E+03  4.8209397890E+03
  5.8050000000E+03  1.6240463009E+00  4.8114221696E+03  7.8189891342E+03  7.8139723765E+03  4.8168625256E+03
  5.8060000000E+03  1.6240624057E+00  4.8073533875E+03  7.8124539287E+03  7.8074419077E+03  4.8127885851E+03
  5.8070000000E+03  1.6240785055E+00  4.8032879375E+03  7.8059239839E+03  7.8009166952E+03  4.8087179815E+03
  5.8080000000E+03  1.6240946088E+00  4.7992258052E+03  7.7993993173E+03  7.7943967564E+03  4.8046507004E+03
  5.8090000000E+03  1.6241107034E+00  4.7951669837E+03  7.7928798603E+03  7.7878820227E+03  4.8005867353E+03
  5.8100000000E+03  1.6241268269E+00  4.7911114528E+03  7.7863657598E+03  7.7813726410E+03  4.7965260657E+03
  5.8110000000E+03  1.6241491210E+00  4.7870597985E+03  7.7798873789E+03  7.7748989640E+03  4.7924692780E+03
  5.8120000000E+03  1.6241652834E+00  4.7830105129E+03  7.7733833303E+03  7.7683996249E+03  4.7884148640E+03
  5.8130000000E+03  1.6241814306E+00  4.7789644380E+03  7.7668842984E+03  7.7619052977E+03  4.7843636661E+03
  5.8140000000E+03  1.6241976184E+00  4.7749215193E+03  7.7603904603E+03  7.7554161600E+03  4.7803156300E+03
  5.8150000000E+03  1.6242114152E+00  4.7708799251E+03  7.7538871542E+03  7.7489176348E+03  4.7762689327E+03
  5.8160000000E+03  1.6242274434E+00  4.7668442771E+03  7.7474041207E+03  7.7424392932E+03  4.7722281735E+03
  5.8170000000E+03  1.6242434854E+00  4.7628119871E+03  7.7409264811E+03  7.7359663423E+03  4.7681907774E+03
  5.8180000000E+03  1.6242595243E+00  4.7587830111E+03  7.7344540843E+03  7.7294986297E+03  4.7641567000E+03
  5.8190000000E+03  1.6242755610E+00  4.7547573270E+03  7.7279868991E+03  7.7230361245E+03  4.7601259193E+03
  5.8200000000E+03  1.6242916175E+00  4.7507349580E+03  7.7215250685E+03  7.7165789694E+03  4.7560984584E+03
  5.8210000000E+03  1.6243076327E+00  4.7467158921E+03  7.7150682817E+03  7.7101268540E+03  4.7520743053E+03
  5.8220000000E+03  1.6243236436E+00  4.7427001434E+03  7.7086167382E+03  7.7036799774E+03  4.7480534742E+03
  5.8230000000E+03  1.6243396613E+00  4.7386876912E+03  7.7021704578E+03  7.6972383596E+03  4.7440359443E+03
  5.8240000000E+03  1.6243575618E+00  4.7346783522E+03  7.6957380517E+03  7.6908105839E+03  4.7400215314E+03
  5.8250000000E+03  1.6243736269E+00  4.7306720315E+03  7.6893016990E+03  7.6843788854E+03  4.7360101424E+03
  5.8260000000E+03  1.6243896532E+00  4.7266692384E+03  7.6828707688E+03  7.6779526048E+03  4.7320022860E+03
  5.8270000000E+03  1.6244056701E+00  4.7226697609E+03  7.6764450569E+03  7.6715315374E+03  4.7279977499E+03
  5.8280000000E+03  1.6244216953E+00  4.7186734829E+03  7.6700244573E+03  7.6651155788E+03  4.7239964181E+03
  5.8290000000E+03  1.6244377279E+00  4.7146804221E+03  7.6636089943E+03  7.6587047524E+03  4.7199983081E+03
  5.8300000000E+03  1.6244537633E+00  4.7106906030E+03  7.6571986874E+03  7.6522990779E+03  4.7160034447E+03
  5.8310000000E+03  1.6244697923E+00  4.7067041103E+03  7.6507936306E+03  7.6458986486E+03  4.7120119127E+03
  5.8320000000E+03  1.6244858467E+00  4.7027207216E+03  7.6443936120E+03  7.6395032535E+03  4.7080234893E+03
  5.8330000000E+03  1.6245019064E+00  4.6987403709E+03  7.6379984295E+03  7.6331126901E+03  4.7040381084E+03
  5.8340000000E+03  1.6245180302E+00  4.6947631065E+03  7.6316084386E+03  7.6267273143E+03  4.7000558185E+03
  5.8350000000E+03  1.6245341626E+00  4.6907888761E+03  7.6252232934E+03  7.6203467788E+03  4.6960765671E+03
  5.8360000000E+03  1.6245503794E+00  4.6868176437E+03  7.6188432893E+03  7.6139713811E+03  4.6921003187E+03
  5.8370000000E+03  1.6245664584E+00  4.6828492007E+03  7.6124670469E+03  7.6075997412E+03  4.6881268643E+03
  5.8380000000E+03  1.6245467092E+00  4.6788788687E+03  7.6059199328E+03  7.6010572687E+03  4.6841515242E+03
  5.8390000000E+03  1.6245626460E+00  4.6749186399E+03  7.5995562660E+03  7.5946981956E+03  4.6801862933E+03
  5.8400000000E+03  1.6245785749E+00  4.6709616725E+03  7.5931977386E+03  7.5883442576E+03  4.6762243285E+03
  5.8410000000E+03  1.6245945101E+00  4.6670079588E+03  7.5868444043E+03  7.5819955084E+03  4.6722656221E+03
  5.8420000000E+03  1.6246110937E+00  4.6630575265E+03  7.5804993071E+03  7.5756549881E+03  4.6683102016E+03
  5.8430000000E+03  1.6246270026E+00  4.6591102988E+03  7.5741561417E+03  7.5693163994E+03  4.6643579905E+03
  5.8440000000E+03  1.6246429154E+00  4.6551663382E+03  7.5678181812E+03  7.5629830113E+03  4.6604090512E+03
  5.8450000000E+03  1.6246612845E+00  4.6512265914E+03  7.5614983473E+03  7.5566677683E+03  4.6564643330E+03
  5.8460000000E+03  1.6246771971E+00  4.6472889676E+03  7.5551704293E+03  7.5503444143E+03  4.6525217396E+03
  5.8470000000E+03  1.6246930956E+00  4.6433546354E+03  7.5488476718E+03  7.5440262165E+03  4.6485824424E+03
  5.8480000000E+03  1.6247089910E+00  4.6394235170E+03  7.5425300012E+03  7.5377131013E+03  4.6446463636E+03
  5.8490000000E+03  1.6247248860E+00  4.6354955935E+03  7.5362173985E+03  7.5314050499E+03  4.6407134844E+03
  5.8500000000E+03  1.6247407787E+00  4.6315708734E+03  7.5299098690E+03  7.5251020676E+03  4.6367838131E+03
  5.8510000000E+03  1.6247566947E+00  4.6276492034E+03  7.5236072830E+03  7.5188040239E+03  4.6328571971E+03
  5.8520000000E+03  1.6247725611E+00  4.6237307885E+03  7.5173096361E+03  7.5125109151E+03  4.6289338406E+03
  5.8530000000E+03  1.6247884123E+00  4.6198156696E+03  7.5110171547E+03  7.5062229670E+03  4.6250137843E+03
  5.8540000000E+03  1.6248043225E+00  4.6159038142E+03  7.5047301272E+03  7.4999404695E+03  4.6210969963E+03
  5.8550000000E+03  1.6248201919E+00  4.6119951437E+03  7.4984479661E+03  7.4936628343E+03  4.6171833980E+03
  5.8560000000E+03  1.6248360571E+00  4.6080896777E+03  7.4921708727E+03  7.4873902625E+03  4.6132730088E+03
  5.8570000000E+03  1.6248519162E+00  4.6041874287E+03  7.4858988589E+03  7.4811227662E+03  4.6093658413E+03
  5.8580000000E+03  1.6248677671E+00  4.6002883759E+03  7.4796318808E+03  7.4748603012E+03  4.6054618746E+03
  5.8590000000E+03  1.6248836247E+00  4.5963924652E+03  7.4733699199E+03  7.4686028493E+03  4.6015610548E+03
  5.8600000000E+03  1.6248995126E+00  4.5924997647E+03  7.4671131952E+03  7.4623506292E+03  4.5976634499E+03
  5.8610000000E+03  1.6249215210E+00  4.5886108469E+03  7.4608905920E+03  7.4561325164E+03  4.5937696328E+03
  5.8620000000E+03  1.6249374256E+00  4.5847242432E+03  7.4546435887E+03  7.4498900088E+03  4.5898781348E+03
  5.8630000000E+03  1.6249533462E+00  4.5808407320E+03  7.4484015645E+03  7.4436524759E+03  4.5859897343E+03
  5.8640000000E+03  1.6249692777E+00  4.5769602404E+03  7.4421643776E+03  7.4374197760E+03  4.5821043587E+03
  5.8650000000E+03  1.6249828387E+00  4.5730810585E+03  7.4359182783E+03  7.4311782401E+03  4.5782203064E+03
  5.8660000000E+03  1.6249986356E+00  4.5692075923E+03  7.4296916616E+03  7.4249561035E+03  4.5743419623E+03
  5.8670000000E+03  1.6250144251E+00  4.5653373172E+03  7.4234700779E+03  7.4187389957E+03  4.5704668139E+03
  5.8680000000E+03  1.6250302071E+00  4.5614702290E+03  7.4172535214E+03  7.4125269109E+03  4.5665948568E+03
  5.8690000000E+03  1.6250459794E+00  4.5576063420E+03  7.4110420045E+03  7.4063198617E+03  4.5627261055E+03
  5.8700000000E+03  1.6250617521E+00  4.5537456497E+03  7.4048355636E+03  7.4001178842E+03  4.5588605534E+03
  5.8710000000E+03  1.6250775059E+00  4.5498881516E+03  7.3986341098E+03  7.3939208897E+03  4.5549982001E+03
  5.8720000000E+03  1.6250932217E+00  4.5460338046E+03  7.3924374875E+03  7.3877287216E+03  4.5511390021E+03
  5.8730000000E+03  1.6251090368E+00  4.5421822138E+03  7.3862456774E+03  7.3815413625E+03  4.5472825646E+03
  5.8740000000E+03  1.6251266792E+00  4.5383342348E+03  7.3800679387E+03  7.3753680441E+03  4.5434297431E+03
  5.8750000000E+03  1.6251424367E+00  4.5344892662E+03  7.3738863872E+03  7.3691909354E+03  4.5395799374E+03
  5.8760000000E+03  1.6251581623E+00  4.5306476424E+03  7.3677100102E+03  7.3630189967E+03  4.5357334815E+03
  5.8770000000E+03  1.6251739044E+00  4.5268090521E+03  7.3615385215E+03  7.3568519416E+03  4.5318900634E+03
  5.8780000000E+03  1.6251896590E+00  4.5229735072E+03  7.3553719212E+03  7.3506897717E+03  4.5280496950E+03
  5.8790000000E+03  1.6252054181E+00  4.5191410784E+03  7.3492102892E+03  7.3445325659E+03  4.5242124472E+03
  5.8800000000E+03  1.6252211841E+00  4.5153117425E+03  7.3430535979E+03  7.3383802968E+03  4.5203782968E+03
  5.8810000000E+03  1.6252369662E+00  4.5114854585E+03  7.3369018226E+03  7.3322329396E+03  4.5165472028E+03
  5.8820000000E+03  1.6252527720E+00  4.5076621899E+03  7.3307549386E+03  7.3260904695E+03  4.5127191288E+03
  5.8830000000E+03  1.6252686083E+00  4.5038419164E+03  7.3246129428E+03  7.3199528836E+03  4.5088940542E+03
  5.8840000000E+03  1.6252844780E+00  4.5000245970E+03  7.3184757818E+03  7.3138201283E+03  4.5050719384E+03
  5.8850000000E+03  1.6253003979E+00  4.4962101566E+03  7.3123434081E+03  7.3076921563E+03  4.5012527060E+03
  5.8860000000E+03  1.6253161748E+00  4.4923984293E+03  7.3062146849E+03  7.3015678309E+03  4.4974361912E+03
  5.8870000000E+03  1.6252960884E+00  4.4885849410E+03  7.2999219657E+03  7.2952795471E+03  4.4936179184E+03
  5.8880000000E+03  1.6253117180E+00  4.4847811602E+03  7.2938054019E+03  7.2891673726E+03  4.4898093590E+03
  5.8890000000E+03  1.6253273445E+00  4.4809805538E+03  7.2876938680E+03  7.2830602242E+03  4.4860039783E+03
  5.8900000000E+03  1.6253454493E+00  4.4771840331E+03  7.2815999346E+03  7.2769706937E+03  4.4822026904E+03
  5.8910000000E+03  1.6253610414E+00  4.4733895630E+03  7.2754979833E+03  7.2708731186E+03  4.4784034546E+03
  5.8920000000E+03  1.6253773160E+00  4.4695982809E+03  7.2694041526E+03  7.2647836575E+03  4.4746074114E+03
  5.8930000000E+03  1.6253928908E+00  4.4658100702E+03  7.2633120661E+03  7.2586959400E+03  4.4708144441E+03
  5.8940000000E+03  1.6254084878E+00  4.4620249987E+03  7.2572250664E+03  7.2526133055E+03  4.4670246204E+03
  5.8950000000E+03  1.6254240788E+00  4.4582430381E+03  7.2511429830E+03  7.2465355832E+03  4.4632379120E+03
  5.8960000000E+03  1.6254396622E+00  4.4544641981E+03  7.2450658239E+03  7.2404627813E+03  4.4594543285E+03
  5.8970000000E+03  1.6254552286E+00  4.4506885368E+03  7.2389936424E+03  7.2343949530E+03  4.4556739282E+03
  5.8980000000E+03  1.6254707891E+00  4.4469159819E+03  7.2329263704E+03  7.2283320301E+03  4.4518966387E+03
  5.8990000000E+03  1.6254863566E+00  4.4431465056E+03  7.2268640206E+03  7.2222740253E+03  4.4481224321E+03
  5.9000000000E+03  1.6255019335E+00  4.4393799694E+03  7.2208063784E+03  7.2162207238E+03  4.4443511705E+03
  5.9010000000E+03  1.6255174933E+00  4.4356166020E+03  7.2147536979E+03  7.2101723800E+03  4.4405830821E+03
  5.9020000000E+03  1.6255330311E+00  4.4318564317E+03  7.2087060039E+03  7.2041290190E+03  4.4368181948E+03
  5.9030000000E+03  1.6255485585E+00  4.4280993832E+03  7.2026632254E+03  7.1980905695E+03  4.4330564337E+03
  5.9040000000E+03  1.6255640865E+00  4.4243454173E+03  7.1966253475E+03  7.1920570165E+03  4.4292977597E+03
  5.9050000000E+03  1.6255796019E+00  4.4205945479E+03  7.1905923354E+03  7.1860283254E+03  4.4255421865E+03
  5.9060000000E+03  1.6255951086E+00  4.4168467844E+03  7.1845642212E+03  7.1800045281E+03  4.4217897237E+03
  5.9070000000E+03  1.6256106354E+00  4.4131021328E+03  7.1785411425E+03  7.1739857622E+03  4.4180403773E+03
  5.9080000000E+03  1.6256261228E+00  4.4093605639E+03  7.1725227894E+03  7.1679717178E+03  4.4142941182E+03
  5.9090000000E+03  1.6256415856E+00  4.4056219984E+03  7.1665090990E+03  7.1619623311E+03  4.4105508667E+03
  5.9100000000E+03  1.6256571087E+00  4.4018865448E+03  7.1605006208E+03  7.1559581534E+03  4.4068107319E+03
  5.9110000000E+03  1.6256787272E+00  4.3981547260E+03  7.1545247573E+03  7.1499865769E+03  4.4030742369E+03
  5.9120000000E+03  1.6256942696E+00  4.3944251198E+03  7.1485256240E+03  7.1439917356E+03  4.3993399591E+03
  5.9130000000E+03  1.6257097881E+00  4.3906984349E+03  7.1425310226E+03  7.1380014220E+03  4.3956086077E+03
  5.9140000000E+03  1.6257228592E+00  4.3869730620E+03  7.1365276295E+03  7.1320023896E+03  4.3918785812E+03
  5.9150000000E+03  1.6257383879E+00  4.3832531966E+03  7.1305439442E+03  7.1260229857E+03  4.3881540551E+03
  5.9160000000E+03  1.6257537847E+00  4.3795364177E+03  7.1245645872E+03  7.1200479063E+03  4.3844326197E+03
  5.9170000000E+03  1.6257691645E+00  4.3758227293E+03  7.1185900701E+03  7.1140776626E+03  4.3807142792E+03
  5.9180000000E+03  1.6257845322E+00  4.3721121321E+03  7.1126204154E+03  7.1081122776E+03  4.3769990342E+03
  5.9190000000E+03  1.6257998858E+00  4.3684046335E+03  7.1066556266E+03  7.1021517545E+03  4.3732868921E+03
  5.9200000000E+03  1.6258152250E+00  4.3647002294E+03  7.1006956959E+03  7.0961960855E+03  4.3695778486E+03
  5.9210000000E+03  1.6258305297E+00  4.3609990476E+03  7.0947407444E+03  7.0902453916E+03  4.3658720321E+03
  5.9220000000E+03  1.6258458286E+00  4.3573008999E+03  7.0887905910E+03  7.0842994919E+03  4.3621692539E+03
  5.9230000000E+03  1.6258612012E+00  4.3536053536E+03  7.0828448785E+03  7.0783580297E+03  4.3584690808E+03
  5.9240000000E+03  1.6258784573E+00  4.3499132980E+03  7.0769129508E+03  7.0724303226E+03  4.3547724022E+03
  5.9250000000E+03  1.6258937604E+00  4.3462241633E+03  7.0709771343E+03  7.0664987482E+03  4.3510786497E+03
  5.9260000000E+03  1.6259090497E+00  4.3425381336E+03  7.0650461986E+03  7.0605720501E+03  4.3473880064E+03
  5.9270000000E+03  1.6259243376E+00  4.3388550967E+03  7.0591200128E+03  7.0546500988E+03  4.3437003601E+03
  5.9280000000E+03  1.6259395891E+00  4.3351750732E+03  7.0531984618E+03  7.0487327773E+03  4.3400157314E+03
  5.9290000000E+03  1.6259548760E+00  4.3314981161E+03  7.0472819400E+03  7.0428204821E+03  4.3363341735E+03
  5.9300000000E+03  1.6259701449E+00  4.3278241621E+03  7.0413701150E+03  7.0369128798E+03  4.3326556230E+03
  5.9310000000E+03  1.6259854276E+00  4.3241532005E+03  7.0354631073E+03  7.0310100909E+03  4.3289800692E+03
  5.9320000000E+03  1.6260007309E+00  4.3204851953E+03  7.0295608871E+03  7.0251120856E+03  4.3253074760E+03
  5.9330000000E+03  1.6260160156E+00  4.3168200899E+03  7.0236631934E+03  7.0192186027E+03  4.3216377869E+03
  5.9340000000E+03  1.6260313713E+00  4.3131578835E+03  7.0177704115E+03  7.0133300281E+03  4.3179710009E+03
  5.9350000000E+03  1.6260492292E+00  4.3094993435E+03  7.0118942448E+03  7.0074580854E+03  4.3143078880E+03
  5.9360000000E+03  1.6260644947E+00  4.3058424568E+03  7.0060094986E+03  7.0015775389E+03  4.3106464303E+03
  5.9370000000E+03  1.6260438752E+00  4.3021839998E+03  6.9999676668E+03  6.9955399426E+03  4.3069834050E+03
  5.9380000000E+03  1.6260589680E+00  4.2985348542E+03  6.9940946814E+03  6.9896711488E+03  4.3033296967E+03
  5.9390000000E+03  1.6260740499E+00  4.2948887280E+03  6.9882264527E+03  6.9838071080E+03  4.2996790121E+03
  5.9400000000E+03  1.6260891243E+00  4.2912456054E+03  6.9823629692E+03  6.9779478085E+03  4.2960313352E+03
  5.9410000000E+03  1.6261042165E+00  4.2876055351E+03  6.9765044195E+03  6.9720934392E+03  4.2923867142E+03
  5.9420000000E+03  1.6261198893E+00  4.2839685377E+03  6.9706532512E+03  6.9662464443E+03  4.2887451706E+03
  5.9430000000E+03  1.6261349590E+00  4.2803344716E+03  6.9648041553E+03  6.9604015205E+03  4.2851065631E+03
  5.9440000000E+03  1.6261499698E+00  4.2767035299E+03  6.9589597826E+03  6.9545613161E+03  4.2814710843E+03
  5.9450000000E+03  1.6261649524E+00  4.2730757001E+03  6.9531202445E+03  6.9487259424E+03  4.2778387217E+03
  5.9460000000E+03  1.6261798821E+00  4.2694509205E+03  6.9472853369E+03  6.9428951945E+03  4.2742094132E+03
  5.9470000000E+03  1.6261948314E+00  4.2658291460E+03  6.9414552942E+03  6.9370693088E+03  4.2705831141E+03
  5.9480000000E+03  1.6262097615E+00  4.2622104105E+03  6.9356300061E+03  6.9312481749E+03  4.2669598571E+03
  5.9490000000E+03  1.6262239730E+00  4.2585946252E+03  6.9298063370E+03  6.9254286707E+03  4.2633395575E+03
  5.9500000000E+03  1.6262388953E+00  4.2549818107E+03  6.9239904394E+03  6.9196169193E+03  4.2597222298E+03
  5.9510000000E+03  1.6262537402E+00  4.2513723965E+03  6.9181796387E+03  6.9138102608E+03  4.2561083065E+03
  5.9520000000E+03  1.6262685797E+00  4.2477659366E+03  6.9123735155E+03  6.9080082764E+03  4.2524973413E+03
  5.9530000000E+03  1.6262834168E+00  4.2441623601E+03  6.9065719681E+03  6.9022108642E+03  4.2488892631E+03
  5.9540000000E+03  1.6262982081E+00  4.2405617167E+03  6.9007748939E+03  6.8964179214E+03  4.2452841221E+03
  5.9550000000E+03  1.6263060931E+00  4.2369645392E+03  6.8949541412E+03  6.8906012465E+03  4.2416824428E+03
  5.9560000000E+03  1.6263208606E+00  4.2333700333E+03  6.8891667684E+03  6.8848179957E+03  4.2380834510E+03
  5.9570000000E+03  1.6263342119E+00  4.2297785613E+03  6.8833782081E+03  6.8790335830E+03  4.2344875012E+03
  5.9580000000E+03  1.6263488406E+00  4.2261907405E+03  6.8776009203E+03  6.8732604112E+03  4.2308951996E+03
  5.9590000000E+03  1.6263634901E+00  4.2226058720E+03  6.8718284197E+03  6.8674920233E+03  4.2273058536E+03
  5.9600000000E+03  1.6263841896E+00  4.2190245040E+03  6.8660870423E+03  6.8617547489E+03  4.2237200090E+03
  5.9610000000E+03  1.6263987049E+00  4.2154454285E+03  6.8603231709E+03  6.8559949855E+03  4.2201364600E+03
  5.9620000000E+03  1.6263993057E+00  4.2118701631E+03  6.8545068878E+03  6.8501827089E+03  4.2165567087E+03
  5.9630000000E+03  1.6264138829E+00  4.2082969017E+03  6.8487525870E+03  6.8444325043E+03  4.2129789891E+03
  5.9640000000E+03  1.6264285560E+00  4.2047271088E+03  6.8430042303E+03  6.8386882398E+03  4.2094047420E+03
  5.9650000000E+03  1.6264755793E+00  4.2011642115E+03  6.8374029574E+03  6.8330909946E+03  4.2058373921E+03
  5.9660000000E+03  1.6264902498E+00  4.1975993802E+03  6.8316623435E+03  6.8273544647E+03  4.2022681168E+03
  5.9670000000E+03  1.6265048413E+00  4.1940376912E+03  6.8259264084E+03  6.8216226096E+03  4.1987019885E+03
  5.9680000000E+03  1.6265173727E+00  4.1904790939E+03  6.8201867226E+03  6.8158870460E+03  4.1951389632E+03
  5.9690000000E+03  1.6265292571E+00  4.1869229329E+03  6.8144481767E+03  6.8101526475E+03  4.1915783750E+03
  5.9700000000E+03  1.6265433981E+00  4.1833720749E+03  6.8087276864E+03  6.8044362302E+03  4.1880230820E+03
  5.9710000000E+03  1.6265577818E+00  4.1798247023E+03  6.8030137825E+03  6.7987263961E+03  4.1844712766E+03
  5.9720000000E+03  1.6266367371E+00  4.1762879459E+03  6.7975868376E+03  6.7933033976E+03  4.1809300845E+03
  5.9730000000E+03  1.6266530060E+00  4.1727446821E+03  6.7918870815E+03  6.7876076805E+03  4.1773823936E+03
  5.9740000000E+03  1.6266486415E+00  4.1692065874E+03  6.7861097873E+03  6.7818342315E+03  4.1738398426E+03
  5.9750000000E+03  1.6266633528E+00  4.1656676345E+03  6.7804103866E+03  6.7761388810E+03  4.1702964827E+03
  5.9760000000E+03  1.6266780037E+00  4.1621317769E+03  6.7747156672E+03  6.7704482100E+03  4.1667562202E+03
  5.9770000000E+03  1.6266901259E+00  4.1585975256E+03  6.7690128736E+03  6.7647495325E+03  4.1632175768E+03
  5.9780000000E+03  1.6267094895E+00  4.1550693901E+03  6.7633501096E+03  6.7590908066E+03  4.1596850441E+03
  5.9790000000E+03  1.6267237749E+00  4.1515437500E+03  6.7576701869E+03  6.7534149208E+03  4.1561550106E+03
  5.9800000000E+03  1.6267379121E+00  4.1480215932E+03  6.7519952186E+03  6.7477439860E+03  4.1526284641E+03
  5.9810000000E+03  1.6267518710E+00  4.1445030491E+03  6.7463252917E+03  6.7420780895E+03  4.1491055335E+03
  5.9820000000E+03  1.6267661507E+00  4.1409885358E+03  6.7406631565E+03  6.7364199802E+03  4.1455866373E+03
  5.9830000000E+03  1.6268772233E+00  4.1374883859E+03  6.7354249510E+03  6.7311856167E+03  4.1420821017E+03
  5.9840000000E+03  1.6268892586E+00  4.1339764300E+03  6.7297571045E+03  6.7255218493E+03  4.1385657854E+03
  5.9850000000E+03  1.6269137048E+00  4.1304695377E+03  6.7241487427E+03  6.7199174981E+03  4.1350545220E+03
  5.9860000000E+03  1.6269281411E+00  4.1269635997E+03  6.7185004487E+03  6.7142732175E+03  4.1315442152E+03
  5.9870000000E+03  1.6269426180E+00  4.1234599788E+03  6.7128559948E+03  6.7086327733E+03  4.1280362278E+03
  5.9880000000E+03  1.6269571094E+00  4.1199592201E+03  6.7072161570E+03  6.7029969436E+03  4.1245311050E+03
  5.9890000000E+03  1.6269713146E+00  4.1164616511E+03  6.7015802327E+03  6.6973650241E+03  4.1210291736E+03
  5.9900000000E+03  1.6269566113E+00  4.1129686584E+03  6.6958329433E+03  6.6916215508E+03  4.1175317882E+03
  5.9910000000E+03  1.6269716641E+00  4.1094770319E+03  6.6902100886E+03  6.6860026852E+03  4.1140358174E+03
  5.9920000000E+03  1.6269860131E+00  4.1059883820E+03  6.6845890820E+03  6.6803856676E+03  4.1105428270E+03
  5.9930000000E+03  1.6270002819E+00  4.1025028758E+03  6.6789727645E+03  6.6747733354E+03  4.1070529841E+03
  5.9940000000E+03  1.6270144038E+00  4.0990207394E+03  6.6733612317E+03  6.6691657844E+03  4.1035665149E+03
  5.9950000000E+03  1.6270241854E+00  4.0955419690E+03  6.6677372974E+03  6.6635458356E+03  4.1000834112E+03
  5.9960000000E+03  1.6270380138E+00  4.0920672499E+03  6.6621364548E+03  6.6579489705E+03  4.0966043636E+03
  5.9970000000E+03  1.6270670027E+00  4.0885978198E+03  6.6566061211E+03  6.6524225997E+03  4.0931306116E+03
  5.9980000000E+03  1.6270812625E+00  4.0851297135E+03  6.6510175652E+03  6.6468380115E+03  4.0896581855E+03
  5.9990000000E+03  1.6272246160E+00  4.0816796006E+03  6.6459853470E+03  6.6418095208E+03  4.0862037465E+03
  6.0000000000E+03  1.6272397109E+00  4.0782131212E+03  6.6404022076E+03  6.6362303404E+03  4.0827329606E+03
  6.0010000000E+03  1.6272541424E+00  4.0747493951E+03  6.6348207449E+03  6.6306528324E+03  4.0792649325E+03
  6.0020000000E+03  1.6272602761E+00  4.0712879958E+03  6.6292091825E+03  6.6250452280E+03  4.0757992356E+03
  6.0030000000E+03  1.6272716291E+00  4.0678305606E+03  6.6236251917E+03  6.6194652631E+03  4.0723375185E+03
  6.0040000000E+03  1.6272857326E+00  4.0643775592E+03  6.6180595949E+03  6.6139036140E+03  4.0688802206E+03
  6.0050000000E+03  1.6273005628E+00  4.0609269352E+03  6.6125007240E+03  6.6083486871E+03  4.0654253025E+03
  6.0060000000E+03  1.6273148887E+00  4.0574780947E+03  6.6069426086E+03  6.6027945143E+03  4.0619721698E+03
  6.0070000000E+03  1.6273304868E+00  4.0540321788E+03  6.6013943121E+03  6.5972501589E+03  4.0585219631E+03
  6.0080000000E+03  1.6273444757E+00  4.0505894989E+03  6.5958446590E+03  6.5917044442E+03  4.0550749926E+03
  6.0090000000E+03  1.6273237453E+00  4.0471525636E+03  6.5901640423E+03  6.5860274674E+03  4.0516337208E+03
  6.0100000000E+03  1.6273383363E+00  4.0437140909E+03  6.5846236134E+03  6.5804909614E+03  4.0481909815E+03
  6.0110000000E+03  1.6273502204E+00  4.0402767913E+03  6.5790739902E+03  6.5749453269E+03  4.0447494273E+03
  6.0120000000E+03  1.6273296469E+00  4.0368411989E+03  6.5733960736E+03  6.5692713626E+03  4.0413095723E+03
  6.0130000000E+03  1.6273641251E+00  4.0334174020E+03  6.5679595924E+03  6.5638387817E+03  4.0378815184E+03
  6.0140000000E+03  1.6273654236E+00  4.0299927848E+03  6.5623878051E+03  6.5582709152E+03  4.0344526457E+03
